post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
872,326,twitter,ext_twitter_00000872,Terminal update: Empty Container Return Slot capacity at OnRoute Port Services is getting tight after a spike in tenders,2026-04-28T16:05:21Z,680,76,46,10173,0.699,1.32,,normal,,2026-05-13T10:00:44Z
873,445,tiktok,ext_tiktok_00000873,Shipper operations note - RouteFirst Mobility Fleet Maintenance Window is the service everyone is trying to schedule right now,2026-05-13T07:20:18Z,106,18,12,8098,0.554,0.32,,normal,,2026-05-13T10:00:44Z
874,179,youtube,ext_youtube_00000874,Weather and port congestion are delaying service commitments for several shipper groups,2026-04-14T22:55:43Z,5321,828,511,54311,0.783,11.73,,rising,,2026-05-13T10:00:44Z
875,62,tiktok,ext_tiktok_00000875,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-04-15T17:05:45Z,894,38,42,11787,0.514,1.37,,normal,,2026-05-13T10:00:44Z
876,190,threads,ext_threads_00000876,Accounts keep asking where to find Empty Container Return Slot. OnRoute Port Services is showing up in every routing thread,2026-05-12T13:38:58Z,211,72,36,4267,0.403,0.72,,normal,,2026-05-13T10:00:44Z
877,374,instagram,ext_instagram_00000877,Control tower huddle: prioritize PulsePoint Transit Priority Recovery Dispatch tenders before the weekend surge,2026-05-10T16:03:12Z,12,3,5,3888,0.606,0.09,,normal,,2026-05-13T10:00:44Z
878,239,youtube,ext_youtube_00000878,Port and weather alerts are surfacing new need for Port Drayage Appointment from OnRoute Port Services,2026-05-10T22:59:16Z,15,23,6,5866,0.746,0.2,,normal,,2026-05-13T10:00:44Z
879,36,instagram,ext_instagram_00000879,"If your shippers need Bridge Clearance Assessment, check OrthoMotion Heavy Haul availability early; slots are moving fast",2026-05-08T19:43:39Z,66,51,27,13653,0.573,0.54,,normal,,2026-05-13T10:00:44Z
880,341,twitter,ext_twitter_00000880,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-12T12:39:26Z,360,30,11,8486,0.463,0.62,,normal,,2026-05-13T10:00:44Z
881,359,instagram,ext_instagram_00000881,Recommended OrthoMotion Heavy Haul Oversize Permit Coordination to a load planner today because missed pickup windows are the risk,2026-04-26T14:32:49Z,5058,828,667,77175,0.706,12.48,,rising,,2026-05-13T10:00:44Z
882,81,instagram,ext_instagram_00000882,Dispatchers need earlier visibility into terminal appointment availability,2026-05-12T20:25:16Z,878,90,26,18986,0.823,1.56,,normal,,2026-05-13T10:00:44Z
883,435,tiktok,ext_tiktok_00000883,Morning network review featuring Heavy Equipment Recovery Bundle. OrthoMotion Heavy Haul needs pre-positioned fleet capacity,2026-05-11T14:24:49Z,383,80,5,17138,0.597,0.9,,normal,,2026-05-13T10:00:44Z
884,,threads,ext_threads_00000884,Weather and port congestion are delaying service commitments for several shipper groups,2026-04-29T19:35:26Z,2259,1632,872,123900,0.408,14.39,,rising,,2026-05-13T10:00:44Z
885,,instagram,ext_instagram_00000885,A lot of shippers are asking about Time-Critical Air Freight Tender through PulsePoint Transit; lane demand is clearly rising,2026-04-30T17:51:42Z,316,61,1,16431,0.926,0.73,,normal,,2026-05-13T10:00:44Z
886,407,youtube,ext_youtube_00000886,Dispatch coordinators are flagging School Route Capacity Review from WellNest Passenger Mobility as a bottleneck this week,2026-04-19T02:58:49Z,851,67,28,5348,0.937,1.31,,normal,,2026-05-13T10:00:44Z
887,346,twitter,ext_twitter_00000887,Terminal update: Trailer Yard Starter Kit capacity at HomePort Distribution is getting tight after a spike in tenders,2026-04-29T06:48:24Z,819,63,13,10453,0.571,1.24,,normal,,2026-05-13T10:00:44Z
888,68,twitter,ext_twitter_00000888,Shipper operations note - HomePort Distribution Regional Pool Distribution is the service everyone is trying to schedule right now,2026-04-30T21:48:34Z,28,91,8,7567,0.301,0.51,,normal,,2026-05-13T10:00:44Z
889,76,instagram,ext_instagram_00000889,Driver availability screening is creating new handoffs to carrier partners,2026-05-13T01:38:07Z,9218,444,907,37610,-0.156,15.91,,rising,,2026-05-13T10:00:44Z
890,416,twitter,ext_twitter_00000890,"Two-week review of PulsePoint Transit High-Value Load Monitoring Kit: strong service levels, but capacity planning matters",2026-04-26T10:51:37Z,573,87,42,14044,0.868,1.27,,normal,,2026-05-13T10:00:44Z
891,292,youtube,ext_youtube_00000891,Accounts keep asking where to find White Glove Delivery Crew. VitalRoute Logistics is showing up in every routing thread,2026-05-13T06:50:33Z,917,67,18,9383,0.201,1.37,,normal,,2026-05-13T10:00:44Z
892,195,threads,ext_threads_00000892,Control tower huddle: prioritize Intermodal Direct Intermodal Ramp Transfer tenders before the weekend surge,2026-05-03T00:55:27Z,141,72,3,7383,0.838,0.52,,normal,,2026-05-13T10:00:44Z
893,12,tiktok,ext_tiktok_00000893,Port and weather alerts are surfacing new need for Regional LTL Freight Move from MetroLine Freight,2026-05-13T08:01:03Z,44,81,39,8060,0.397,0.64,,normal,,2026-05-13T10:00:44Z
894,235,threads,ext_threads_00000894,"If your shippers need Same-Day Final Mile Slot, check VitalRoute Logistics availability early; slots are moving fast",2026-04-21T01:57:51Z,34988,9636,1393,456655,0.271,71.52,,viral,,2026-05-13T10:00:44Z
895,210,threads,ext_threads_00000895,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-05-07T04:23:06Z,9779,520,416,51851,0.596,14.46,,rising,,2026-05-13T10:00:44Z
896,210,threads,ext_threads_00000896,Recommended PulsePoint Transit Priority Recovery Dispatch to a load planner today because missed pickup windows are the risk,2026-04-19T05:43:54Z,454,99,3,7931,0.675,0.94,,normal,,2026-05-13T10:00:44Z
897,173,twitter,ext_twitter_00000897,"Thought Heavy Equipment Recovery Bundle demand would level off, but OrthoMotion Heavy Haul is still seeing urgent requests",2026-04-17T11:24:26Z,17,50,49,10362,0.498,0.57,,normal,,2026-05-13T10:00:44Z
898,486,instagram,ext_instagram_00000898,Morning network review featuring Remote Yard Check Onboarding. HomePort Distribution needs pre-positioned fleet capacity,2026-05-09T02:20:34Z,278826,10209,45131,17420619,0.869,100,,mega_viral,,2026-05-13T10:00:44Z
899,36,instagram,ext_instagram_00000899,Added Same-Day Final Mile Slot to the high-priority route plan. Thank you VitalRoute Logistics for closing the gap,2026-04-20T22:41:48Z,131,77,30,10850,0.222,0.7,,normal,,2026-05-13T10:00:44Z
900,92,tiktok,ext_tiktok_00000900,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-04-23T05:19:50Z,362,42,13,18356,-0.248,0.78,,normal,,2026-05-13T10:00:44Z
901,470,tiktok,ext_tiktok_00000901,Final-mile capacity is the top request in our shipper operations forum this week,2026-04-19T21:31:34Z,284,95,21,4760,0.358,0.82,,normal,,2026-05-13T10:00:44Z
902,203,twitter,ext_twitter_00000902,Terminal update: White Glove Delivery Crew capacity at VitalRoute Logistics is getting tight after a spike in tenders,2026-04-27T03:50:04Z,4849,1631,678,51428,0.941,15.28,,rising,,2026-05-13T10:00:44Z
903,178,twitter,ext_twitter_00000903,Shipper operations note - ClearLane Brokerage Brokered Truckload Match is the service everyone is trying to schedule right now,2026-05-11T11:21:13Z,640,3,28,1850,0.929,0.81,,normal,,2026-05-13T10:00:44Z
904,38,twitter,ext_twitter_00000904,Telematics follow-up: demand for Empty Container Return Slot is up and OnRoute Port Services needs more slots,2026-05-11T00:58:22Z,61,31,6,15064,0.439,0.37,,normal,,2026-05-13T10:00:44Z
905,33,twitter,ext_twitter_00000905,"Two-week review of RailFlow Logistics Interchange Delay Coaching: strong service levels, but capacity planning matters",2026-05-02T21:49:39Z,360,27,19,6774,0.725,0.63,,normal,,2026-05-13T10:00:44Z
906,,tiktok,ext_tiktok_00000906,Accounts keep asking where to find Empty Container Return Slot. OnRoute Port Services is showing up in every routing thread,2026-04-28T22:26:37Z,5344,987,230,81753,0.254,11.26,,rising,,2026-05-13T10:00:44Z
907,61,instagram,ext_instagram_00000907,Control tower huddle: prioritize Intermodal Direct Intermodal Ramp Transfer tenders before the weekend surge,2026-04-17T11:15:49Z,576,71,10,14611,0.462,1.06,,normal,,2026-05-13T10:00:44Z
908,178,twitter,ext_twitter_00000908,Port and weather alerts are surfacing new need for School Route Capacity Review from WellNest Passenger Mobility,2026-05-01T23:32:28Z,727,77,47,10206,0.591,1.37,,normal,,2026-05-13T10:00:44Z
909,228,twitter,ext_twitter_00000909,"If your shippers need Time-Critical Air Freight Tender, check PulsePoint Transit availability early; slots are moving fast",2026-04-15T17:44:42Z,3408,1428,966,175579,0.696,15.71,,rising,,2026-05-13T10:00:44Z
910,444,instagram,ext_instagram_00000910,Day 30 with the Cold Chain Exception Review workflow and dispatch says SilverLine Cold Chain reduced manual follow-up,2026-05-13T03:51:00Z,18735,5327,2357,900704,0.304,60.84,,viral,,2026-05-13T10:00:44Z
911,57,tiktok,ext_tiktok_00000911,Recommended PulsePoint Transit Time-Critical Air Freight Tender to a load planner today because missed pickup windows are the risk,2026-05-12T18:51:17Z,383048,70999,7402,6096241,0.751,100,,mega_viral,,2026-05-13T10:00:44Z
912,365,tiktok,ext_tiktok_00000912,"Thought Oversize Permit Coordination demand would level off, but OrthoMotion Heavy Haul is still seeing urgent requests",2026-05-08T17:38:45Z,3891,1352,676,198226,0.545,14.66,,rising,,2026-05-13T10:00:44Z
913,487,tiktok,ext_tiktok_00000913,Morning network review featuring Paratransit Reservation Window. WellNest Passenger Mobility needs pre-positioned fleet capacity,2026-04-25T17:11:46Z,339,74,11,19296,0.907,0.88,,normal,,2026-05-13T10:00:44Z
914,362,youtube,ext_youtube_00000914,Added Intermodal Ramp Transfer to the high-priority route plan. Thank you Intermodal Direct for closing the gap,2026-05-04T16:18:03Z,378,73,5,10736,0.221,0.8,,normal,,2026-05-13T10:00:44Z
915,410,tiktok,ext_tiktok_00000915,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-04-15T18:36:13Z,116,21,45,8238,0.296,0.51,,normal,,2026-05-13T10:00:44Z
916,190,threads,ext_threads_00000916,Dispatch coordinators are flagging Driver Safety Briefing from RouteFirst Mobility as a bottleneck this week,2026-04-24T22:57:09Z,421,14,27,7918,0.824,0.69,,normal,,2026-05-13T10:00:44Z
917,6,instagram,ext_instagram_00000917,Safety teams need better exception outreach after recent route disruptions,2026-04-25T15:28:08Z,535,9,26,5346,0.128,0.75,,normal,,2026-05-13T10:00:44Z
918,457,youtube,ext_youtube_00000918,Network planners are coordinating tenders across regional terminals today,2026-04-18T06:26:27Z,272,90,6,4875,0.386,0.71,,normal,,2026-05-13T10:00:44Z
919,446,twitter,ext_twitter_00000919,Telematics follow-up: demand for Cold Chain Exception Review is up and SilverLine Cold Chain needs more slots,2026-05-12T11:27:20Z,862,32,16,16939,0.642,1.24,,normal,,2026-05-13T10:00:44Z
920,173,twitter,ext_twitter_00000920,"Two-week review of ClearLane Brokerage Brokered Truckload Match: strong service levels, but capacity planning matters",2026-04-24T10:10:03Z,732,31,42,8583,0.934,1.15,,normal,,2026-05-13T10:00:44Z
921,158,twitter,ext_twitter_00000921,Accounts keep asking where to find Cold Chain Exception Review. SilverLine Cold Chain is showing up in every routing thread,2026-05-02T00:54:18Z,739,79,30,4831,0.843,1.25,,normal,,2026-05-13T10:00:44Z
922,209,youtube,ext_youtube_00000922,Control tower huddle: prioritize OnRoute Port Services Empty Container Return Slot tenders before the weekend surge,2026-05-01T07:47:29Z,491,76,15,570,0.288,0.88,,normal,,2026-05-13T10:00:44Z
923,48,twitter,ext_twitter_00000923,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-05-13T09:49:04Z,1973,471,499,180572,0.43,8.16,,rising,,2026-05-13T10:00:44Z
924,33,twitter,ext_twitter_00000924,"If your shippers need Remote Trailer Telematics Onboarding, check VitalRoute Logistics availability early; slots are moving fast",2026-04-18T05:23:44Z,498,73,41,10555,0.49,1.1,,normal,,2026-05-13T10:00:44Z
925,169,youtube,ext_youtube_00000925,Day 30 with the Priority Recovery Dispatch workflow and dispatch says PulsePoint Transit reduced manual follow-up,2026-04-23T09:47:11Z,709,88,48,12880,0.497,1.43,,normal,,2026-05-13T10:00:44Z
926,371,twitter,ext_twitter_00000926,Recommended SilverLine Cold Chain Refrigerated Truckload Slot to a load planner today because missed pickup windows are the risk,2026-04-14T14:29:08Z,37,4,47,9270,0.386,0.38,,normal,,2026-05-13T10:00:44Z
927,65,threads,ext_threads_00000927,"Thought Regional Pool Distribution demand would level off, but HomePort Distribution is still seeing urgent requests",2026-05-13T07:05:51Z,27595,4423,2277,618277,0.93,62.85,,viral,,2026-05-13T10:00:44Z
928,160,threads,ext_threads_00000928,Network planners are coordinating tenders across regional terminals today,2026-05-09T09:57:40Z,558,94,4,557,-0.07,0.96,,normal,,2026-05-13T10:00:44Z
929,110,threads,ext_threads_00000929,Driver availability screening is creating new handoffs to carrier partners,2026-05-08T16:13:46Z,844,32,34,8454,0.142,1.23,,normal,,2026-05-13T10:00:44Z
930,,instagram,ext_instagram_00000930,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-02T11:26:55Z,919,78,48,12274,-0.292,1.59,,normal,,2026-05-13T10:00:44Z
931,234,youtube,ext_youtube_00000931,Dispatch coordinators are flagging Contract Lane Rebid from ClearLane Brokerage as a bottleneck this week,2026-05-12T23:35:22Z,5354,991,410,149410,0.936,12.86,,rising,,2026-05-13T10:00:44Z
932,456,twitter,ext_twitter_00000932,Dispatchers need earlier visibility into terminal appointment availability,2026-05-13T10:00:00Z,892,37,28,11942,0.474,1.3,,normal,,2026-05-13T10:00:44Z
933,38,twitter,ext_twitter_00000933,Shipper operations note - Intermodal Direct Rail ETA Visibility Kit is the service everyone is trying to schedule right now,2026-05-03T20:14:38Z,6641,1400,684,127541,0.524,16.94,,rising,,2026-05-13T10:00:44Z
934,423,threads,ext_threads_00000934,Telematics follow-up: demand for Rail ETA Visibility Kit is up and Intermodal Direct needs more slots,2026-05-07T22:37:04Z,243,43,30,1760,0.214,0.58,,normal,,2026-05-13T10:00:44Z
935,79,youtube,ext_youtube_00000935,"Two-week review of PulsePoint Transit Time-Critical Air Freight Tender: strong service levels, but capacity planning matters",2026-05-13T01:11:28Z,618,4,5,11107,0.311,0.77,,normal,,2026-05-13T10:00:44Z
936,489,youtube,ext_youtube_00000936,Accounts keep asking where to find Oversize Permit Coordination. OrthoMotion Heavy Haul is showing up in every routing thread,2026-05-02T09:08:43Z,165,43,13,184,0.485,0.4,,normal,,2026-05-13T10:00:44Z
937,102,tiktok,ext_tiktok_00000937,Safety teams need better exception outreach after recent route disruptions,2026-05-11T23:59:36Z,8500,320,789,155969,-0.018,15.28,,rising,,2026-05-13T10:00:44Z
938,130,threads,ext_threads_00000938,Port and weather alerts are surfacing new need for Trailer Yard Starter Kit from HomePort Distribution,2026-05-07T06:04:35Z,395,66,35,16334,0.33,1,,normal,,2026-05-13T10:00:44Z
939,379,instagram,ext_instagram_00000939,"If your shippers need Brokered Truckload Match, check ClearLane Brokerage availability early; slots are moving fast",2026-04-26T06:59:13Z,551,41,19,12659,0.24,0.94,,normal,,2026-05-13T10:00:44Z
940,86,instagram,ext_instagram_00000940,Day 30 with the Interchange Delay Coaching workflow and dispatch says RailFlow Logistics reduced manual follow-up,2026-05-04T10:48:47Z,960,95,40,14921,0.771,1.69,,normal,,2026-05-13T10:00:44Z
941,487,tiktok,ext_tiktok_00000941,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-10T03:21:01Z,19211,14709,2705,451497,0.821,62.25,,viral,,2026-05-13T10:00:44Z
942,295,tiktok,ext_tiktok_00000942,"Thought Remote Trailer Telematics Onboarding demand would level off, but VitalRoute Logistics is still seeing urgent requests",2026-05-10T09:33:03Z,29,52,35,8808,0.523,0.5,,normal,,2026-05-13T10:00:44Z
943,453,threads,ext_threads_00000943,Morning network review featuring Refrigerated Truckload Slot. SilverLine Cold Chain needs pre-positioned fleet capacity,2026-04-22T21:48:46Z,323,60,14,5103,0.758,0.68,,normal,,2026-05-13T10:00:44Z
944,193,twitter,ext_twitter_00000944,Added Fleet Maintenance Window to the high-priority route plan. Thank you RouteFirst Mobility for closing the gap,2026-05-11T02:28:54Z,790,50,1,4310,0.646,1.04,,normal,,2026-05-13T10:00:44Z
945,327,youtube,ext_youtube_00000945,A lot of shippers are asking about Remote Trailer Telematics Onboarding through VitalRoute Logistics; lane demand is clearly rising,2026-05-10T19:37:51Z,7030,1259,577,66418,0.362,15.62,,rising,,2026-05-13T10:00:44Z
946,293,threads,ext_threads_00000946,Dispatch coordinators are flagging Hazmat Documentation Review from MetroLine Freight as a bottleneck this week,2026-05-05T21:07:53Z,762,81,12,2200,0.203,1.17,,normal,,2026-05-13T10:00:44Z
947,232,tiktok,ext_tiktok_00000947,Terminal update: Brokered Truckload Match capacity at ClearLane Brokerage is getting tight after a spike in tenders,2026-04-16T05:09:03Z,225,37,3,11576,0.669,0.5,,normal,,2026-05-13T10:00:44Z
