post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
568,172,youtube,hightech_signal_00568,Service and support operations are asking for a follow-up plan on Private 5G Factory Starter Pack before warranty cases rise,2026-04-14T09:45:00Z,3977,1278,496,247400,0.68,71.4,2,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
569,185,twitter,hightech_signal_00569,Supplier Qualification Evidence Vault allocation is tightening as component shortages ripple through customer commitments,2026-04-14T02:30:00Z,7360,483,299,141597,0.89,58.6,37,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
570,198,instagram,hightech_signal_00570,Fab operations teams are watching wafer starts for NPI Launch Readiness Board after the latest yield improvement review,2026-04-13T19:15:00Z,6629,1914,259,145312,0.65,54.4,14,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
571,211,threads,hightech_signal_00571,Supplier risk is rising for Connected Product Telemetry Hub and channel inventory buffers may not cover the next order-promising cycle,2026-02-15T16:30:00Z,3907,1147,517,55212,0.49,67.2,53,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
572,224,tiktok,hightech_signal_00572,Engineering change orders changed the bill of materials assumptions for Lithography Throughput Analyzer during the NPI gate,2026-04-13T04:45:00Z,7856,323,244,23281,0.73,85.1,28,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
573,237,youtube,hightech_signal_00573,Connected product telemetry for Wafer Start Planning Optimizer is showing field quality patterns that warranty analytics should triage,2026-04-12T21:30:00Z,3655,998,318,173184,0.8,71.9,6,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
574,250,twitter,hightech_signal_00574,Contract manufacturing capacity for Factory Line Quality Camera is becoming the bottleneck for the next customer commitment wave,2026-04-12T14:15:00Z,777,2084,155,158283,0.38,56.3,43,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
575,263,instagram,hightech_signal_00575,Demand volatility around Connected Product Quality Monitor is pressuring allocation rules across enterprise buyer regions,2026-04-12T07:00:00Z,9528,1813,162,169723,0.62,64.5,19,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
576,276,threads,hightech_signal_00576,Service and support operations are asking for a follow-up plan on Customer Support Operations Board before warranty cases rise,2026-04-11T23:45:00Z,1701,920,653,193970,0.59,85.3,60,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
577,289,tiktok,hightech_signal_00577,Wafer Probe Exception Detector allocation is tightening as component shortages ripple through customer commitments,2025-07-08T16:30:00Z,15017,3118,480,197837,0.7,79.4,34,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
578,302,youtube,hightech_signal_00578,Fab operations teams are watching wafer starts for Digital Thread PLM Connector after the latest yield improvement review,2026-04-11T09:15:00Z,5867,1735,252,75977,0.85,59.4,11,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
579,315,twitter,hightech_signal_00579,Supplier risk is rising for Customer Promise Allocation API and channel inventory buffers may not cover the next order-promising cycle,2026-04-11T02:00:00Z,9551,2336,144,197054,0.43,74.9,49,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
580,328,instagram,hightech_signal_00580,Engineering change orders changed the bill of materials assumptions for Customer Commitment Console during the NPI gate,2026-04-10T18:45:00Z,9333,356,230,131984,0.69,49.9,24,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
581,341,threads,hightech_signal_00581,Connected product telemetry for Secure Device Fleet Manager is showing field quality patterns that warranty analytics should triage,2026-04-10T11:30:00Z,1328,453,155,162919,0.35,64.6,3,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
582,354,tiktok,hightech_signal_00582,Contract manufacturing capacity for Service Escalation Triage Pack is becoming the bottleneck for the next customer commitment wave,2026-04-10T04:15:00Z,5461,1517,485,183575,0.79,67.7,40,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
583,367,youtube,hightech_signal_00583,Demand volatility around Component Allocation Optimizer is pressuring allocation rules across enterprise buyer regions,2025-10-28T16:30:00Z,2318,1433,251,145727,0.42,55.9,16,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
584,380,twitter,hightech_signal_00584,Service and support operations are asking for a follow-up plan on Order Promising Capacity Twin before warranty cases rise,2026-04-09T13:45:00Z,1852,540,177,149993,0.65,63.1,56,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
585,393,instagram,hightech_signal_00585,Contract Manufacturer Scorecard allocation is tightening as component shortages ripple through customer commitments,2026-04-09T06:30:00Z,1483,2403,237,110257,0.5,73.6,30,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
586,406,threads,hightech_signal_00586,Fab operations teams are watching wafer starts for AI Accelerator Module after the latest yield improvement review,2026-04-08T23:15:00Z,5737,694,193,67849,0.53,51.1,8,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
587,419,tiktok,hightech_signal_00587,Supplier risk is rising for Fab Operations Runbook Seat and channel inventory buffers may not cover the next order-promising cycle,2026-04-08T16:00:00Z,12151,515,549,53939,0.51,71.3,46,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
588,432,youtube,hightech_signal_00588,Engineering change orders changed the bill of materials assumptions for Supply Chain Control Tower Seat during the NPI gate,2026-04-08T08:45:00Z,7859,443,355,111460,0.79,62.2,21,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
589,445,twitter,hightech_signal_00589,Connected product telemetry for AI Edge Gateway Reference Kit is showing field quality patterns that warranty analytics should triage,2026-02-17T16:30:00Z,1811,437,67,55021,0.38,74.9,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
590,458,instagram,hightech_signal_00590,Contract manufacturing capacity for ECO Impact Simulation Service is becoming the bottleneck for the next customer commitment wave,2026-04-07T18:15:00Z,3768,2236,670,269860,0.67,81.7,36,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
591,471,threads,hightech_signal_00591,Demand volatility around Engineering Change Order Copilot is pressuring allocation rules across enterprise buyer regions,2026-04-07T11:00:00Z,4090,1011,684,304922,0.53,95.4,13,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
592,4,tiktok,hightech_signal_00592,Service and support operations are asking for a follow-up plan on Field Failure Pattern Detector before warranty cases rise,2026-04-07T03:45:00Z,10283,2955,602,234704,0.75,88.9,52,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
593,17,youtube,hightech_signal_00593,Fab Queue Digital Twin allocation is tightening as component shortages ripple through customer commitments,2026-04-06T20:30:00Z,5291,392,317,46878,0.59,57.3,27,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
594,30,twitter,hightech_signal_00594,Fab operations teams are watching wafer starts for Autonomous Test Cell Controller after the latest yield improvement review,2026-04-06T13:15:00Z,11385,697,60,58041,0.57,87.4,5,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
595,43,instagram,hightech_signal_00595,Supplier risk is rising for Connected Device Health Twin and channel inventory buffers may not cover the next order-promising cycle,2025-07-10T16:30:00Z,4275,378,259,77755,0.74,54.2,42,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
596,56,threads,hightech_signal_00596,Engineering change orders changed the bill of materials assumptions for Warranty Escape Detector during the NPI gate,2026-04-05T22:45:00Z,4768,2199,640,195660,0.9,93.6,18,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
597,69,tiktok,hightech_signal_00597,Connected product telemetry for Design Handoff Readiness Gate is showing field quality patterns that warranty analytics should triage,2026-05-05T15:30:00Z,7440,650,58,128366,0.53,48.6,58,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
598,82,youtube,hightech_signal_00598,Contract manufacturing capacity for Demand Volatility Forecast Pack is becoming the bottleneck for the next customer commitment wave,2026-05-05T08:15:00Z,574,1722,172,14489,0.92,74,32,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
599,95,twitter,hightech_signal_00599,Demand volatility around Developer Portal Premium Seat is pressuring allocation rules across enterprise buyer regions,2026-05-05T01:00:00Z,9040,661,449,262453,0.46,87.8,10,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
600,108,instagram,hightech_signal_00600,Service and support operations are asking for a follow-up plan on PLM Compliance Evidence Pack before warranty cases rise,2026-05-04T17:45:00Z,6263,423,554,52369,0.56,62.4,48,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
601,121,threads,hightech_signal_00601,Order Promising Risk Service allocation is tightening as component shortages ripple through customer commitments,2025-10-30T16:30:00Z,10995,2616,724,306534,0.91,79,23,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
602,134,tiktok,hightech_signal_00602,Fab operations teams are watching wafer starts for Secure Device Fleet Manager after the latest yield improvement review,2026-05-04T03:15:00Z,4492,328,338,15584,0.66,57.2,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
603,147,youtube,hightech_signal_00603,Supplier risk is rising for Critical Component Reservation API and channel inventory buffers may not cover the next order-promising cycle,2026-05-03T20:00:00Z,7220,710,59,71065,0.54,82,38,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
604,160,twitter,hightech_signal_00604,Engineering change orders changed the bill of materials assumptions for Supplier Shortage Radar during the NPI gate,2026-05-03T12:45:00Z,8145,1603,560,61365,0.4,78.1,15,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
605,173,instagram,hightech_signal_00605,Connected product telemetry for Assembly Yield Correlator is showing field quality patterns that warranty analytics should triage,2026-05-03T05:30:00Z,6874,1088,244,129910,0.68,85,54,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
606,186,threads,hightech_signal_00606,Contract manufacturing capacity for Assembly Line Traceability Tag is becoming the bottleneck for the next customer commitment wave,2026-05-02T22:15:00Z,4679,1692,40,109489,0.4,56.6,29,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
607,199,tiktok,hightech_signal_00607,Demand volatility around Yield Improvement Analytics Pack is pressuring allocation rules across enterprise buyer regions,2026-02-19T16:30:00Z,14148,1542,113,87010,0.8,69,7,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
608,212,youtube,hightech_signal_00608,Service and support operations are asking for a follow-up plan on Contract Build Plan Optimizer before warranty cases rise,2026-05-02T07:45:00Z,14617,681,296,309587,0.71,84.5,44,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
609,225,twitter,hightech_signal_00609,Optical Module Test Kit allocation is tightening as component shortages ripple through customer commitments,2026-05-02T00:30:00Z,9999,2674,706,126821,0.7,77.8,20,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
610,238,instagram,hightech_signal_00610,Fab operations teams are watching wafer starts for AI Edge Gateway Reference Kit after the latest yield improvement review,2026-05-01T17:15:00Z,3144,566,480,20834,0.69,65.8,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
611,251,threads,hightech_signal_00611,Supplier risk is rising for Firmware Release Governance Pack and channel inventory buffers may not cover the next order-promising cycle,2026-05-01T10:00:00Z,8758,2109,498,175904,0.85,74.9,35,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
612,264,tiktok,hightech_signal_00612,Engineering change orders changed the bill of materials assumptions for Digital Thread PLM Connector during the NPI gate,2026-05-01T02:45:00Z,1500,409,231,105489,0.61,69.5,11,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
613,277,youtube,hightech_signal_00613,Connected product telemetry for Component Shortage Scenario Lab is showing field quality patterns that warranty analytics should triage,2025-07-12T16:30:00Z,1407,702,322,64289,0.36,65.6,50,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
614,290,twitter,hightech_signal_00614,Contract manufacturing capacity for Field Quality Case Bundle is becoming the bottleneck for the next customer commitment wave,2026-04-30T12:15:00Z,2042,2519,549,88641,0.4,76.3,25,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
615,303,instagram,hightech_signal_00615,Demand volatility around Cloud GPU Burst Reservation is pressuring allocation rules across enterprise buyer regions,2026-04-30T05:00:00Z,4680,2073,234,12638,0.76,75.9,4,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
616,316,threads,hightech_signal_00616,Service and support operations are asking for a follow-up plan on Service Escalation Triage Pack before warranty cases rise,2026-04-29T21:45:00Z,10687,1180,490,202651,0.74,56.9,40,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
617,329,tiktok,hightech_signal_00617,Rugged Sensor Replacement Kit allocation is tightening as component shortages ripple through customer commitments,2026-04-29T14:30:00Z,7306,1151,572,193573,0.86,61.5,17,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
618,342,youtube,hightech_signal_00618,Fab operations teams are watching wafer starts for Contract Manufacturing Audit Pack after the latest yield improvement review,2026-04-29T07:15:00Z,13514,887,268,228776,0.62,71.3,57,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
619,355,twitter,hightech_signal_00619,Supplier risk is rising for Channel Inventory Signal Pack and channel inventory buffers may not cover the next order-promising cycle,2025-11-01T16:30:00Z,7978,2047,429,257870,0.85,82.7,31,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
620,368,instagram,hightech_signal_00620,Engineering change orders changed the bill of materials assumptions for AI Accelerator Module during the NPI gate,2026-04-28T16:45:00Z,5083,357,426,122584,0.53,45.7,8,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
621,381,threads,hightech_signal_00621,Connected product telemetry for Yield Excursion Response Pack is showing field quality patterns that warranty analytics should triage,2026-04-28T09:30:00Z,5103,1454,200,173514,0.53,81.5,47,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
622,394,tiktok,hightech_signal_00622,Contract manufacturing capacity for Contract Manufacturing Capacity Pack is becoming the bottleneck for the next customer commitment wave,2026-04-28T02:15:00Z,7849,2209,168,179231,0.71,69.1,22,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
623,407,youtube,hightech_signal_00623,Demand volatility around Private 5G Factory Starter Pack is pressuring allocation rules across enterprise buyer regions,2026-04-27T19:00:00Z,6871,2917,76,199043,0.72,88.4,2,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
624,420,twitter,hightech_signal_00624,Service and support operations are asking for a follow-up plan on Supplier Qualification Evidence Vault before warranty cases rise,2026-04-27T11:45:00Z,2814,297,196,25707,0.71,69.5,37,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
625,433,instagram,hightech_signal_00625,Engineering Change Order Copilot allocation is tightening as component shortages ripple through customer commitments,2026-02-21T16:30:00Z,8791,1424,782,75030,0.42,79.2,13,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
626,446,threads,hightech_signal_00626,Fab operations teams are watching wafer starts for Connected Product Telemetry Hub after the latest yield improvement review,2026-04-26T21:15:00Z,2503,1379,239,87015,0.34,59,53,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
627,459,tiktok,hightech_signal_00627,Supplier risk is rising for Fab Queue Digital Twin and channel inventory buffers may not cover the next order-promising cycle,2026-04-26T14:00:00Z,8702,1203,356,18674,0.7,61.8,27,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
628,472,youtube,hightech_signal_00628,Engineering change orders changed the bill of materials assumptions for Wafer Start Planning Optimizer during the NPI gate,2026-04-26T06:45:00Z,1305,238,413,136144,0.61,57.3,6,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
629,5,twitter,hightech_signal_00629,Connected product telemetry for Factory Line Quality Camera is showing field quality patterns that warranty analytics should triage,2026-04-25T23:30:00Z,6682,1082,190,22529,0.73,73.1,43,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
