post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
1070,310,tiktok,ext_tiktok_00001070,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-06T14:57:34Z,41317,10053,6065,657202,0.383,77.26,,viral,,2026-05-13T09:49:19Z
1071,92,tiktok,ext_tiktok_00001071,ColdChainOps escalated Dry Ice Replenishment Service; verify temperature profile and packaging before next CryoGrade Logistics shipment,2026-05-13T08:16:03Z,35,54,3,12883,-0.163,21.69,,normal,,2026-05-13T09:49:19Z
1072,314,instagram,ext_instagram_00001072,Market access desk reports payer coverage movement for Sodium Chloride USP Buffer Component; LabGrade Connect quotes expiring faster,2026-05-11T02:07:02Z,240,0,42,1222,0.065,19.39,,normal,,2026-05-13T09:49:19Z
1073,189,youtube,ext_youtube_00001073,Manufacturer onboarding alert: secondary source needed for GeneNova Therapeutics Viral Vector Release Panel due to capacity risk,2026-05-12T18:45:13Z,289,80,42,11099,-0.022,22.66,,normal,,2026-05-13T09:49:19Z
1074,5,threads,ext_threads_00001074,Regulatory review queue added Process Deviation Triage Service; BioCatalyst Analytics certificate of analysis requested,2026-04-21T14:22:02Z,738,84,40,12357,0.168,23.3,,normal,,2026-05-13T09:49:19Z
1075,212,tiktok,ext_tiktok_00001075,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-05-08T20:53:28Z,8143,540,149,197735,0.35,48.86,,rising,,2026-05-13T09:49:19Z
1076,177,tiktok,ext_tiktok_00001076,PortSupply signal shows longer dwell time for Clean Steam Integrity Audit; reroute CleanSteamCare orders where possible,2026-05-08T19:57:19Z,80,48,13,6021,0.004,21,,normal,,2026-05-13T09:49:19Z
1077,293,threads,ext_threads_00001077,Vaccine allocation score rose after a regional safety bulletin,2026-05-10T12:31:54Z,243,99,33,9498,0.052,22.4,,normal,,2026-05-13T09:49:19Z
1078,188,twitter,ext_twitter_00001078,Forecast model detected signal cluster around VitaCore Therapeutics AAV Vector Reference Lot; expected demand multiplier increasing,2026-05-13T08:13:15Z,360,85,30,12845,-0.001,22.91,,normal,,2026-05-13T09:49:19Z
1079,5,threads,ext_threads_00001079,Clinical supply desk requests allocation review for eConsent Participant Packet; TrialPath CRO confidence changed,2026-05-13T05:52:29Z,1225,245,780,171774,0.14,47.92,,rising,,2026-05-13T09:49:19Z
1080,91,instagram,ext_instagram_00001080,FDA inspection observations increased for sterile manufacturing sites this week,2026-04-28T16:06:19Z,742,5,46,4208,-0.429,21.77,,normal,,2026-05-13T09:49:19Z
1081,210,threads,ext_threads_00001081,EMA variation update references Clean Steam Integrity Audit; CleanSteamCare release plan should be reviewed,2026-05-03T10:09:21Z,381,40,10,3498,0.567,21.01,,normal,,2026-05-13T09:49:19Z
1082,10,threads,ext_threads_00001082,Protocol amendment increases demand for Viral Vector Release Panel; GeneNova Therapeutics trial supply forecast needs refresh,2026-05-13T07:44:59Z,634,22,16,12722,-0.018,23.04,,normal,,2026-05-13T09:49:19Z
1083,330,tiktok,ext_tiktok_00001083,Cold-chain lane exception affects inbound Dry Ice Replenishment Service; CryoGrade Logistics shipments may need alternate routes,2026-05-08T14:18:24Z,6945,1951,866,24633,0.447,46.43,,rising,,2026-05-13T09:49:19Z
1084,479,instagram,ext_instagram_00001084,CDMO capacity bulletin references BioPure Diagnostics slot availability for Companion Diagnostic Control Set; trial sites should watch allocation,2026-04-29T10:27:38Z,4664,1438,656,86121,-0.015,47.76,,rising,,2026-05-13T09:49:19Z
1085,262,youtube,ext_youtube_00001085,Critical component shortage advisory raised for Clean Steam Integrity Audit; CleanSteamCare lead times may extend this week,2026-04-20T05:57:44Z,507,84,27,3165,0.404,21.26,,normal,,2026-05-13T09:49:19Z
1086,324,instagram,ext_instagram_00001086,Out-of-specification trend opened for BioPure Diagnostics ELISA Cytokine Monitoring Kit; QA teams should inspect recent lots,2026-04-27T07:27:32Z,4227,1700,195,45183,0.202,46.79,,rising,,2026-05-13T09:49:19Z
1087,3,twitter,ext_twitter_00001087,Allocation notice issued for Endotoxin Removal Cartridge; EndoClear BioProcess prioritizing enrolled trial sites first,2026-05-09T15:39:41Z,811,67,35,12009,0.309,23.28,,normal,,2026-05-13T09:49:19Z
1088,114,youtube,ext_youtube_00001088,New manufacturer qualification started for VitaCore Therapeutics Stability Study Sample Set; risk team tracking certificates,2026-04-14T17:55:31Z,261,66,31,10514,0.646,22.44,,normal,,2026-05-13T09:49:19Z
1089,148,twitter,ext_twitter_00001089,Port dwell time is rising for regulated clinical supply containers,2026-04-24T18:37:34Z,7328,1821,757,184925,-0.268,49.04,,rising,,2026-05-13T09:49:19Z
1090,177,tiktok,ext_tiktok_00001090,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-13T07:37:34Z,22,46,19,19497,-0.303,22.34,,normal,,2026-05-13T09:49:19Z
1091,254,instagram,ext_instagram_00001091,Enrollment surge detected for PK Sampling Visit Pack; PreClinix Research order book rising after protocol update,2026-05-12T11:28:31Z,20235,4769,6516,697668,-0.111,76.92,,viral,,2026-05-13T09:49:19Z
1092,105,threads,ext_threads_00001092,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-08T07:52:16Z,457,56,32,11832,-0.082,22.86,,normal,,2026-05-13T09:49:19Z
1093,162,tiktok,ext_tiktok_00001093,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-04-30T07:48:21Z,6381,1464,951,108854,0.446,48.28,,rising,,2026-05-13T09:49:19Z
1094,311,twitter,ext_twitter_00001094,Manufacturer quality note: SterileProcess Systems reported tighter specifications for Sterile Connector Assembly effective next batch,2026-05-12T05:08:48Z,826,9,24,108,-0.019,17.02,,normal,,2026-05-13T09:49:19Z
1095,1,instagram,ext_instagram_00001095,Air freight capacity watch added for Sustainable Lab Plastics Kit; GreenLab Reagents shipments through hub corridor need monitoring,2026-04-20T18:19:55Z,594,38,17,9980,-0.122,22.71,,normal,,2026-05-13T09:49:19Z
1096,471,twitter,ext_twitter_00001096,Critical inventory advisory opened for ImmunoWorks Biologics Host Cell Protein Assay Kit; replenish regional cold-chain sites,2026-05-12T16:46:01Z,891,73,3,17324,-0.07,23.76,,normal,,2026-05-13T09:49:19Z
1097,26,instagram,ext_instagram_00001097,Vaccine safety desk highlights Medical-Grade Silicone Tubing; SiliconeWorks Medical availability could tighten next month,2026-05-10T19:56:33Z,9705,948,860,27186,0.705,46.61,,rising,,2026-05-13T09:49:19Z
1098,416,twitter,ext_twitter_00001098,Companion diagnostics bulletin notes elevated demand for Viral Clearance Study Pack; BioCatalyst Analytics allocation score rising,2026-05-09T03:44:55Z,398,77,0,11618,0.655,22.68,,normal,,2026-05-13T09:49:19Z
1099,126,instagram,ext_instagram_00001099,Device engineering flagged substitute review for Randomization Label Pack; TrialPath CRO technical file updated,2026-05-10T08:04:59Z,779,76,46,19296,0.295,23.91,,normal,,2026-05-13T09:49:19Z
1100,456,twitter,ext_twitter_00001100,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-12T01:40:50Z,136,83,24,6227,-0.336,21.53,,normal,,2026-05-13T09:49:19Z
1101,225,threads,ext_threads_00001101,ColdChainOps escalated NGS Oncology Library Kit; verify temperature profile and packaging before next BioPure Diagnostics shipment,2026-05-01T01:09:50Z,393,3,32,9509,-0.108,22.32,,normal,,2026-05-13T09:49:19Z
1102,306,twitter,ext_twitter_00001102,Pharmacovigilance intake volume is rising across marketed therapies,2026-04-27T09:55:44Z,174,26,33,8239,0.442,21.77,,normal,,2026-05-13T09:49:19Z
1103,434,instagram,ext_instagram_00001103,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-11T16:22:50Z,18317,8829,7610,770635,0.274,77.2,,viral,,2026-05-13T09:49:19Z
1104,341,twitter,ext_twitter_00001104,Regulatory review queue added Stability Study Sample Set; VitaCore Therapeutics certificate of analysis requested,2026-04-28T08:11:32Z,443,61,48,19130,0.322,23.55,,normal,,2026-05-13T09:49:19Z
1105,251,twitter,ext_twitter_00001105,Storage temperature note changed for Protein A Resin Qualification Pack; update receiving checklist for ImmunoWorks Biologics,2026-04-23T19:40:40Z,14,94,17,10832,0.734,21.91,,normal,,2026-05-13T09:49:19Z
1106,468,threads,ext_threads_00001106,PortSupply signal shows longer dwell time for Process Deviation Triage Service; reroute BioCatalyst Analytics orders where possible,2026-04-28T21:43:53Z,763,10,39,11944,0.242,23.14,,normal,,2026-05-13T09:49:19Z
1107,64,youtube,ext_youtube_00001107,Safety desk published compatibility matrix update for Plasmid DNA GMP Batch; quarantine suspect lots from GeneNova Therapeutics,2026-05-04T23:32:27Z,3021,551,953,63426,0.679,47.09,,rising,,2026-05-13T09:49:19Z
1108,27,tiktok,ext_tiktok_00001108,Forecast model detected signal cluster around GeneNova Therapeutics Plasmid DNA GMP Batch; expected demand multiplier increasing,2026-04-27T17:55:18Z,5467,1178,933,47050,0.187,47.07,,rising,,2026-05-13T09:49:19Z
1109,165,threads,ext_threads_00001109,Clinical supply desk requests allocation review for Trace Impurity Reference Standard; FineBio Direct confidence changed,2026-05-03T19:52:19Z,337,38,41,6951,-0.028,21.98,,normal,,2026-05-13T09:49:19Z
1110,458,threads,ext_threads_00001110,FDA inspection signal mentions Sustainable Lab Plastics Kit from GreenLab Reagents; quality team requested lot genealogy review,2026-05-11T00:07:13Z,594,93,14,10675,-0.096,22.91,,normal,,2026-05-13T09:49:19Z
1111,193,twitter,ext_twitter_00001111,EMA review window opened for several biologics variation dossiers,2026-05-01T22:31:40Z,558,42,14,8939,-0.46,22.52,,normal,,2026-05-13T09:49:19Z
1112,138,twitter,ext_twitter_00001112,Protocol amendment increases demand for Process Deviation Triage Service; BioCatalyst Analytics trial supply forecast needs refresh,2026-05-06T03:33:13Z,34759,14707,2089,640322,0.13,77.11,,viral,,2026-05-13T09:49:19Z
1113,170,threads,ext_threads_00001113,Cold-chain lane exception affects inbound eConsent Participant Packet; TrialPath CRO shipments may need alternate routes,2026-05-11T03:50:25Z,6568,997,405,29043,0.455,46.37,,rising,,2026-05-13T09:49:19Z
1114,461,twitter,ext_twitter_00001114,CDMO capacity bulletin references GreenLab Reagents slot availability for Low-Waste Lab Starter Pack; trial sites should watch allocation,2026-05-08T01:58:59Z,219,67,16,7209,0.07,21.78,,normal,,2026-05-13T09:49:19Z
1115,46,instagram,ext_instagram_00001115,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-05-07T09:40:36Z,490,90,46,11548,-0.385,23,,normal,,2026-05-13T09:49:19Z
1116,85,threads,ext_threads_00001116,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-04-29T01:01:59Z,893,89,28,412,0.057,18.97,,normal,,2026-05-13T09:49:19Z
1117,109,youtube,ext_youtube_00001117,Allocation notice issued for GLP Histopathology Slide Set; PreClinix Research prioritizing enrolled trial sites first,2026-05-12T21:05:01Z,998,76,4,3648,0.312,21.82,,normal,,2026-05-13T09:49:19Z
1118,303,threads,ext_threads_00001118,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-12T23:31:16Z,384,5,5,2503,-0.214,20.42,,normal,,2026-05-13T09:49:19Z
1119,161,instagram,ext_instagram_00001119,Temperature excursion warning updated for Comparator Drug Blinding Kit; verify release hold before receiving TrialPath CRO lots,2026-05-03T21:34:51Z,976,64,44,9241,-0.137,23.08,,normal,,2026-05-13T09:49:19Z
1120,489,instagram,ext_instagram_00001120,Port congestion signal may delay SpecBio Exchange Specialty Amine API Intermediate; cold-chain routing needs updated ETA,2026-04-13T23:40:09Z,2935,1619,813,177739,0.253,48.62,,rising,,2026-05-13T09:49:19Z
1121,468,threads,ext_threads_00001121,Enrollment surge detected for qPCR Respiratory Panel; BioPure Diagnostics order book rising after protocol update,2026-04-14T21:24:10Z,580,47,23,817,0.478,19.48,,normal,,2026-05-13T09:49:19Z
1122,484,instagram,ext_instagram_00001122,GxP desk published revised handling language for Ambient Biospecimen Ship Kit; GreenLab Reagents sites should refresh labels,2026-05-11T03:31:47Z,188,24,4,7637,0.386,21.44,,normal,,2026-05-13T09:49:19Z
1123,449,instagram,ext_instagram_00001123,FDA safety update references downstream use of Ambient Biospecimen Ship Kit; GreenLab Reagents compliance packet under review,2026-05-06T15:29:02Z,9217,1079,668,161853,-0.019,48.88,,rising,,2026-05-13T09:49:19Z
1124,261,twitter,ext_twitter_00001124,Manufacturer quality note: BioPure Diagnostics reported tighter specifications for ELISA Cytokine Monitoring Kit effective next batch,2026-04-15T00:09:01Z,750,71,46,8724,0.18,22.85,,normal,,2026-05-13T09:49:19Z
1125,280,tiktok,ext_tiktok_00001125,Air freight capacity watch added for Clean Steam Integrity Audit; CleanSteamCare shipments through hub corridor need monitoring,2026-05-09T03:40:13Z,9135,934,879,36564,0.299,46.96,,rising,,2026-05-13T09:49:19Z
1126,170,threads,ext_threads_00001126,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-11T22:47:34Z,143,29,19,11686,0.427,22.03,,normal,,2026-05-13T09:49:19Z
1127,413,threads,ext_threads_00001127,Vaccine safety desk highlights Depth Filter Capsule Set; SterileProcess Systems availability could tighten next month,2026-05-06T07:01:06Z,262,16,34,8131,0.067,21.93,,normal,,2026-05-13T09:49:19Z
1128,263,threads,ext_threads_00001128,Companion diagnostics bulletin notes elevated demand for Stability Study Sample Set; VitaCore Therapeutics allocation score rising,2026-05-10T09:50:49Z,132,50,36,5306,0.216,21.24,,normal,,2026-05-13T09:49:19Z
1129,113,twitter,ext_twitter_00001129,Port dwell time is rising for regulated clinical supply containers,2026-04-17T03:05:41Z,416,46,21,18682,0.461,23.33,,normal,,2026-05-13T09:49:19Z
1130,79,youtube,ext_youtube_00001130,Customs hold advisory mentions SterileProcess Systems Depth Filter Capsule Set; import documentation review required,2026-05-13T09:23:51Z,72,87,47,13141,-0.175,22.53,,normal,,2026-05-13T09:49:19Z
1131,206,instagram,ext_instagram_00001131,EMA review window opened for several biologics variation dossiers,2026-04-28T15:05:38Z,165,95,38,10519,-0.19,22.41,,normal,,2026-05-13T09:49:19Z
1132,292,youtube,ext_youtube_00001132,Market access desk reports payer coverage movement for ELISA Cytokine Monitoring Kit; BioPure Diagnostics quotes expiring faster,2026-05-11T08:11:36Z,479,69,38,12208,-0.141,22.99,,normal,,2026-05-13T09:49:19Z
1133,92,tiktok,ext_tiktok_00001133,Manufacturer onboarding alert: secondary source needed for MedPack Components UDI Label Validation Pack due to capacity risk,2026-04-13T13:45:23Z,896,64,35,6037,0.674,22.45,,normal,,2026-05-13T09:49:19Z
1134,207,tiktok,ext_tiktok_00001134,Regulatory review queue added EMA Variation Dossier Review; SafeGx Quality Labs certificate of analysis requested,2026-05-04T18:08:31Z,158,70,16,512,0.013,18.21,,normal,,2026-05-13T09:49:19Z
1135,358,threads,ext_threads_00001135,Storage temperature note changed for eConsent Participant Packet; update receiving checklist for TrialPath CRO,2026-04-21T19:28:10Z,286,0,1,2522,0.273,20.13,,normal,,2026-05-13T09:49:19Z
1136,113,twitter,ext_twitter_00001136,PortSupply signal shows longer dwell time for Low-Waste Lab Starter Pack; reroute GreenLab Reagents orders where possible,2026-04-18T01:19:12Z,68,67,25,2330,0.226,19.99,,normal,,2026-05-13T09:49:19Z
1137,3,twitter,ext_twitter_00001137,Safety desk published compatibility matrix update for Specialty Amine API Intermediate; quarantine suspect lots from SpecBio Exchange,2026-04-14T06:48:44Z,188,55,31,14184,0.04,22.64,,normal,,2026-05-13T09:49:19Z
1138,463,threads,ext_threads_00001138,Forecast model detected signal cluster around TrialPath CRO Phase II Site Activation Kit; expected demand multiplier increasing,2026-05-08T16:45:34Z,739,25,17,5923,0.067,22.17,,normal,,2026-05-13T09:49:19Z
1139,364,instagram,ext_instagram_00001139,Clinical supply desk requests allocation review for Recombinant Protein GMP Lot; VitaCore Therapeutics confidence changed,2026-05-12T04:25:38Z,574,80,16,4903,0.209,21.86,,normal,,2026-05-13T09:49:19Z
1140,62,tiktok,ext_tiktok_00001140,FDA inspection signal mentions Tamper-Evident Carton Batch from MedPack Components; quality team requested lot genealogy review,2026-05-11T11:39:38Z,713,20,42,14111,0.141,23.34,,normal,,2026-05-13T09:49:19Z
1141,390,tiktok,ext_tiktok_00001141,EMA variation update references Ambient Biospecimen Ship Kit; GreenLab Reagents release plan should be reviewed,2026-05-12T05:46:21Z,379,98,3,15221,-0.162,23.08,,normal,,2026-05-13T09:49:19Z
1142,286,twitter,ext_twitter_00001142,Protocol amendment increases demand for Viral Clearance Study Pack; BioCatalyst Analytics trial supply forecast needs refresh,2026-05-13T07:32:13Z,8421,785,912,132343,0.582,48.57,,rising,,2026-05-13T09:49:19Z
