shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
976,976,4,ChannelFlow Priority,HTR00000976,preparing,743,17.8,476.93,2026-05-04T21:15:00Z,,2026-05-04T20:15:00Z
977,977,9,Oracle Logistics Cloud,HTR00000977,packed,2244,69.8,311.42,2026-05-04T21:10:00Z,,2026-05-04T20:10:00Z
978,978,2,Silicon Route Express,HTR00000978,shipped,2314,21.9,413.79,2026-05-04T21:05:00Z,,2026-05-04T20:05:00Z
979,979,7,FabLine Freight,HTR00000979,in_transit,1862,11.8,56.46,2026-05-04T21:00:00Z,,2026-05-04T20:00:00Z
980,980,12,ChannelFlow Priority,HTR00000980,delivered,1701,22.5,428.76,2026-05-04T20:55:00Z,2026-05-05T00:55:00Z,2026-05-04T19:55:00Z
981,981,5,Oracle Logistics Cloud,HTR00000981,preparing,1490,8.5,316.73,2026-05-04T20:50:00Z,,2026-05-04T19:50:00Z
982,982,10,Silicon Route Express,HTR00000982,packed,1047,30.2,309.64,2026-05-04T20:45:00Z,,2026-05-04T19:45:00Z
983,983,3,FabLine Freight,HTR00000983,shipped,2653,31.2,284.46,2026-05-04T20:40:00Z,,2026-05-04T19:40:00Z
984,984,8,ChannelFlow Priority,HTR00000984,in_transit,370,53.6,421.42,2026-05-04T20:35:00Z,,2026-05-04T19:35:00Z
985,985,1,Oracle Logistics Cloud,HTR00000985,out_for_delivery,1274,59.4,247.08,2026-05-04T20:30:00Z,,2026-05-04T19:30:00Z
986,986,6,Silicon Route Express,HTR00000986,preparing,1480,57.8,323,2026-05-04T20:25:00Z,,2026-05-04T19:25:00Z
987,987,11,FabLine Freight,HTR00000987,packed,1065,37.4,337.97,2026-05-04T20:20:00Z,,2026-05-04T19:20:00Z
988,988,4,ChannelFlow Priority,HTR00000988,delivered,964,36.6,388.22,2026-05-04T20:15:00Z,2026-05-05T00:15:00Z,2026-05-04T19:15:00Z
989,989,9,Oracle Logistics Cloud,HTR00000989,in_transit,2286,68.1,289.7,2026-05-04T20:10:00Z,,2026-05-04T19:10:00Z
990,990,2,Silicon Route Express,HTR00000990,out_for_delivery,1224,48.3,64.66,2026-05-04T20:05:00Z,,2026-05-04T19:05:00Z
991,991,7,FabLine Freight,HTR00000991,preparing,2666,51.2,71.13,2026-05-04T20:00:00Z,,2026-05-04T19:00:00Z
992,992,12,ChannelFlow Priority,HTR00000992,packed,1770,14.6,97.08,2026-05-04T19:55:00Z,,2026-05-04T18:55:00Z
993,993,5,Oracle Logistics Cloud,HTR00000993,shipped,1059,43.4,60.63,2026-05-04T19:50:00Z,,2026-05-04T18:50:00Z
994,994,10,Silicon Route Express,HTR00000994,in_transit,2160,47.3,53.48,2026-05-04T19:45:00Z,,2026-05-04T18:45:00Z
995,995,3,FabLine Freight,HTR00000995,out_for_delivery,158,50.3,386.18,2026-05-04T19:40:00Z,,2026-05-04T18:40:00Z
996,996,8,ChannelFlow Priority,HTR00000996,delivered,375,53.6,480.08,2026-05-04T19:35:00Z,2026-05-04T23:35:00Z,2026-05-04T18:35:00Z
997,997,1,Oracle Logistics Cloud,HTR00000997,packed,438,67,292.03,2026-05-04T19:30:00Z,,2026-05-04T18:30:00Z
998,998,6,Silicon Route Express,HTR00000998,shipped,2642,23.3,446.29,2026-05-04T19:25:00Z,,2026-05-04T18:25:00Z
999,999,11,FabLine Freight,HTR00000999,in_transit,2111,18.8,72.12,2026-05-04T19:20:00Z,,2026-05-04T18:20:00Z
1000,1000,4,ChannelFlow Priority,HTR00001000,out_for_delivery,871,11.9,411.86,2026-05-04T19:15:00Z,,2026-05-04T18:15:00Z
1001,1001,9,Oracle Logistics Cloud,HTR00001001,preparing,346,42.3,343.71,2026-05-04T19:10:00Z,,2026-05-04T18:10:00Z
1002,1002,2,Silicon Route Express,HTR00001002,packed,773,5.1,361.17,2026-05-04T19:05:00Z,,2026-05-04T18:05:00Z
1003,1003,7,FabLine Freight,HTR00001003,shipped,2512,66.3,84.61,2026-05-04T19:00:00Z,,2026-05-04T18:00:00Z
1004,1004,12,ChannelFlow Priority,HTR00001004,delivered,856,64.8,369.99,2026-05-04T18:55:00Z,2026-05-04T22:55:00Z,2026-05-04T17:55:00Z
1005,1005,5,Oracle Logistics Cloud,HTR00001005,out_for_delivery,1516,55.4,94.42,2026-05-04T18:50:00Z,,2026-05-04T17:50:00Z
1006,1006,10,Silicon Route Express,HTR00001006,preparing,1394,9.6,357.54,2026-05-04T18:45:00Z,,2026-05-04T17:45:00Z
1007,1007,3,FabLine Freight,HTR00001007,packed,843,56.3,62.32,2026-05-04T18:40:00Z,,2026-05-04T17:40:00Z
1008,1008,8,ChannelFlow Priority,HTR00001008,shipped,891,56.4,296.04,2026-05-04T18:35:00Z,,2026-05-04T17:35:00Z
1009,1009,1,Oracle Logistics Cloud,HTR00001009,in_transit,1519,59.4,403.3,2026-05-04T18:30:00Z,,2026-05-04T17:30:00Z
1010,1010,6,Silicon Route Express,HTR00001010,out_for_delivery,2048,39.2,201.28,2026-05-04T18:25:00Z,,2026-05-04T17:25:00Z
1011,1011,11,FabLine Freight,HTR00001011,preparing,661,53.9,155.69,2026-05-04T18:20:00Z,,2026-05-04T17:20:00Z
1012,1012,4,ChannelFlow Priority,HTR00001012,delivered,1025,71.1,343.21,2026-05-04T18:15:00Z,2026-05-04T22:15:00Z,2026-05-04T17:15:00Z
1013,1013,9,Oracle Logistics Cloud,HTR00001013,shipped,1612,52,344.84,2026-05-04T18:10:00Z,,2026-05-04T17:10:00Z
1014,1014,2,Silicon Route Express,HTR00001014,in_transit,1235,63.3,363.77,2026-05-04T18:05:00Z,,2026-05-04T17:05:00Z
1015,1015,7,FabLine Freight,HTR00001015,out_for_delivery,2353,20.9,300.75,2026-05-04T18:00:00Z,,2026-05-04T17:00:00Z
1016,1016,12,ChannelFlow Priority,HTR00001016,preparing,273,25.1,58.57,2026-05-04T17:55:00Z,,2026-05-04T16:55:00Z
1017,1017,5,Oracle Logistics Cloud,HTR00001017,packed,687,10.2,388.96,2026-05-04T17:50:00Z,,2026-05-04T16:50:00Z
1018,1018,10,Silicon Route Express,HTR00001018,shipped,619,9,278.85,2026-05-04T17:45:00Z,,2026-05-04T16:45:00Z
1019,1019,3,FabLine Freight,HTR00001019,in_transit,1470,56.7,99.17,2026-05-04T17:40:00Z,,2026-05-04T16:40:00Z
1020,1020,8,ChannelFlow Priority,HTR00001020,delivered,132,14.8,216.85,2026-05-04T17:35:00Z,2026-05-04T21:35:00Z,2026-05-04T16:35:00Z
1021,1021,1,Oracle Logistics Cloud,HTR00001021,preparing,809,34.9,327.88,2026-05-04T17:30:00Z,,2026-05-04T16:30:00Z
1022,1022,6,Silicon Route Express,HTR00001022,packed,1255,72.6,446.97,2026-05-04T17:25:00Z,,2026-05-04T16:25:00Z
1023,1023,11,FabLine Freight,HTR00001023,shipped,2635,72.4,125.88,2026-05-04T17:20:00Z,,2026-05-04T16:20:00Z
1024,1024,4,ChannelFlow Priority,HTR00001024,in_transit,715,65.8,399.07,2026-05-04T17:15:00Z,,2026-05-04T16:15:00Z
1025,1025,9,Oracle Logistics Cloud,HTR00001025,out_for_delivery,1681,22.6,212.45,2026-05-04T17:10:00Z,,2026-05-04T16:10:00Z
1026,1026,2,Silicon Route Express,HTR00001026,preparing,1824,12,502.15,2026-05-04T17:05:00Z,,2026-05-04T16:05:00Z
1027,1027,7,FabLine Freight,HTR00001027,packed,1104,69.9,334.32,2026-05-04T17:00:00Z,,2026-05-04T16:00:00Z
1028,1028,12,ChannelFlow Priority,HTR00001028,delivered,798,50.4,468.71,2026-05-04T16:55:00Z,2026-05-04T20:55:00Z,2026-05-04T15:55:00Z
1029,1029,5,Oracle Logistics Cloud,HTR00001029,in_transit,1470,10.1,298.59,2026-05-04T16:50:00Z,,2026-05-04T15:50:00Z
1030,1030,10,Silicon Route Express,HTR00001030,out_for_delivery,509,7.4,318.57,2026-05-04T16:45:00Z,,2026-05-04T15:45:00Z
1031,1031,3,FabLine Freight,HTR00001031,preparing,539,75.4,464.51,2026-05-04T16:40:00Z,,2026-05-04T15:40:00Z
1032,1032,8,ChannelFlow Priority,HTR00001032,packed,607,26,27.58,2026-05-04T16:35:00Z,,2026-05-04T15:35:00Z
1033,1033,1,Oracle Logistics Cloud,HTR00001033,shipped,809,8.8,460.25,2026-05-04T16:30:00Z,,2026-05-04T15:30:00Z
1034,1034,6,Silicon Route Express,HTR00001034,in_transit,1437,5.7,378.49,2026-05-04T16:25:00Z,,2026-05-04T15:25:00Z
1035,1035,11,FabLine Freight,HTR00001035,out_for_delivery,421,6.5,191.12,2026-05-04T16:20:00Z,,2026-05-04T15:20:00Z
1036,1036,4,ChannelFlow Priority,HTR00001036,delivered,1520,35.5,211.19,2026-05-04T16:15:00Z,2026-05-04T20:15:00Z,2026-05-04T15:15:00Z
1037,1037,9,Oracle Logistics Cloud,HTR00001037,packed,256,47.1,367.27,2026-05-04T16:10:00Z,,2026-05-04T15:10:00Z
1038,1038,2,Silicon Route Express,HTR00001038,shipped,568,69.1,224.3,2026-05-04T16:05:00Z,,2026-05-04T15:05:00Z
1039,1039,7,FabLine Freight,HTR00001039,in_transit,141,58.7,433.07,2026-05-04T16:00:00Z,,2026-05-04T15:00:00Z
1040,1040,12,ChannelFlow Priority,HTR00001040,out_for_delivery,987,21.7,165.44,2026-05-04T15:55:00Z,,2026-05-04T14:55:00Z
1041,1041,5,Oracle Logistics Cloud,HTR00001041,preparing,1837,18.1,197.26,2026-05-04T15:50:00Z,,2026-05-04T14:50:00Z
1042,1042,10,Silicon Route Express,HTR00001042,packed,473,71.9,480.12,2026-05-04T15:45:00Z,,2026-05-04T14:45:00Z
1043,1043,3,FabLine Freight,HTR00001043,shipped,761,62.4,255.79,2026-05-04T15:40:00Z,,2026-05-04T14:40:00Z
1044,1044,8,ChannelFlow Priority,HTR00001044,delivered,1518,40.7,232.58,2026-05-04T15:35:00Z,2026-05-04T19:35:00Z,2026-05-04T14:35:00Z
1045,1045,1,Oracle Logistics Cloud,HTR00001045,out_for_delivery,1399,34.9,279.71,2026-05-04T15:30:00Z,,2026-05-04T14:30:00Z
1046,1046,6,Silicon Route Express,HTR00001046,preparing,1562,29.2,291.11,2026-05-04T15:25:00Z,,2026-05-04T14:25:00Z
1047,1047,11,FabLine Freight,HTR00001047,packed,1060,11.2,401.67,2026-05-04T15:20:00Z,,2026-05-04T14:20:00Z
1048,1048,4,ChannelFlow Priority,HTR00001048,shipped,591,25.1,110.8,2026-05-04T15:15:00Z,,2026-05-04T14:15:00Z
1049,1049,9,Oracle Logistics Cloud,HTR00001049,in_transit,443,54.1,101.91,2026-05-04T15:10:00Z,,2026-05-04T14:10:00Z
1050,1050,2,Silicon Route Express,HTR00001050,out_for_delivery,1983,50.9,350.22,2026-05-04T15:05:00Z,,2026-05-04T14:05:00Z
1051,1051,7,FabLine Freight,HTR00001051,preparing,138,7,304.05,2026-05-04T15:00:00Z,,2026-05-04T14:00:00Z
1052,1052,12,ChannelFlow Priority,HTR00001052,delivered,2032,38.6,316,2026-05-04T14:55:00Z,2026-05-04T18:55:00Z,2026-05-04T13:55:00Z
1053,1053,5,Oracle Logistics Cloud,HTR00001053,shipped,438,39.3,479.82,2026-05-04T14:50:00Z,,2026-05-04T13:50:00Z
1054,1054,10,Silicon Route Express,HTR00001054,in_transit,2520,8,293.68,2026-05-04T14:45:00Z,,2026-05-04T13:45:00Z
1055,1055,3,FabLine Freight,HTR00001055,out_for_delivery,1912,62.3,399.39,2026-05-04T14:40:00Z,,2026-05-04T13:40:00Z
1056,1056,8,ChannelFlow Priority,HTR00001056,preparing,1533,36.5,380.89,2026-05-04T14:35:00Z,,2026-05-04T13:35:00Z
1057,1057,1,Oracle Logistics Cloud,HTR00001057,packed,137,32.2,307.26,2026-05-04T14:30:00Z,,2026-05-04T13:30:00Z
1058,1058,6,Silicon Route Express,HTR00001058,shipped,1802,47,276.87,2026-05-04T14:25:00Z,,2026-05-04T13:25:00Z
1059,1059,11,FabLine Freight,HTR00001059,in_transit,2620,32.1,308.81,2026-05-04T14:20:00Z,,2026-05-04T13:20:00Z
1060,1060,4,ChannelFlow Priority,HTR00001060,delivered,1037,63.7,494.42,2026-05-04T14:15:00Z,2026-05-04T18:15:00Z,2026-05-04T13:15:00Z
1061,1061,9,Oracle Logistics Cloud,HTR00001061,preparing,1194,39.6,362.65,2026-05-04T14:10:00Z,,2026-05-04T13:10:00Z
1062,1062,2,Silicon Route Express,HTR00001062,packed,1837,21.5,424.32,2026-05-04T14:05:00Z,,2026-05-04T13:05:00Z
1063,1063,7,FabLine Freight,HTR00001063,shipped,1850,45.3,395.61,2026-05-04T14:00:00Z,,2026-05-04T13:00:00Z
1064,1064,12,ChannelFlow Priority,HTR00001064,in_transit,763,27.6,293.56,2026-05-04T13:55:00Z,,2026-05-04T12:55:00Z
1065,1065,5,Oracle Logistics Cloud,HTR00001065,out_for_delivery,717,74.2,354.25,2026-05-04T13:50:00Z,,2026-05-04T12:50:00Z
1066,1066,10,Silicon Route Express,HTR00001066,preparing,256,56.5,476.27,2026-05-04T13:45:00Z,,2026-05-04T12:45:00Z
1067,1067,3,FabLine Freight,HTR00001067,packed,856,54.5,259.32,2026-05-04T13:40:00Z,,2026-05-04T12:40:00Z
1068,1068,8,ChannelFlow Priority,HTR00001068,delivered,1907,33.1,472.56,2026-05-04T13:35:00Z,2026-05-04T17:35:00Z,2026-05-04T12:35:00Z
1069,1069,1,Oracle Logistics Cloud,HTR00001069,in_transit,89,38,203.07,2026-05-04T13:30:00Z,,2026-05-04T12:30:00Z
1070,1070,6,Silicon Route Express,HTR00001070,out_for_delivery,500,60.6,155.74,2026-05-04T13:25:00Z,,2026-05-04T12:25:00Z
1071,1071,11,FabLine Freight,HTR00001071,preparing,873,47.9,462.02,2026-05-04T13:20:00Z,,2026-05-04T12:20:00Z
1072,1072,4,ChannelFlow Priority,HTR00001072,packed,2089,21.7,375.66,2026-05-04T13:15:00Z,,2026-05-04T12:15:00Z
1073,1073,9,Oracle Logistics Cloud,HTR00001073,shipped,374,31.8,160.52,2026-05-04T13:10:00Z,,2026-05-04T12:10:00Z
1074,1074,2,Silicon Route Express,HTR00001074,in_transit,308,48.5,43.94,2026-05-04T13:05:00Z,,2026-05-04T12:05:00Z
1075,1075,7,FabLine Freight,HTR00001075,out_for_delivery,157,39.6,40.09,2026-05-04T13:00:00Z,,2026-05-04T12:00:00Z
1076,1076,12,ChannelFlow Priority,HTR00001076,delivered,447,33.1,337.35,2026-05-04T12:55:00Z,2026-05-04T16:55:00Z,2026-05-04T11:55:00Z
1077,1077,5,Oracle Logistics Cloud,HTR00001077,packed,354,11.5,148.54,2026-05-04T12:50:00Z,,2026-05-04T11:50:00Z
1078,1078,10,Silicon Route Express,HTR00001078,shipped,1413,71.3,408.27,2026-05-04T12:45:00Z,,2026-05-04T11:45:00Z
1079,1079,3,FabLine Freight,HTR00001079,in_transit,2357,8.4,67.43,2026-05-04T12:40:00Z,,2026-05-04T11:40:00Z
1080,1080,8,ChannelFlow Priority,HTR00001080,out_for_delivery,116,35.5,431.84,2026-05-04T12:35:00Z,,2026-05-04T11:35:00Z
1081,1081,1,Oracle Logistics Cloud,HTR00001081,preparing,636,23.9,320.5,2026-05-04T12:30:00Z,,2026-05-04T11:30:00Z
1082,1082,6,Silicon Route Express,HTR00001082,packed,786,9.1,333.09,2026-05-04T12:25:00Z,,2026-05-04T11:25:00Z
1083,1083,11,FabLine Freight,HTR00001083,shipped,1398,58,279.32,2026-05-04T12:20:00Z,,2026-05-04T11:20:00Z
1084,1084,4,ChannelFlow Priority,HTR00001084,delivered,1877,17.7,352.23,2026-05-04T12:15:00Z,2026-05-04T16:15:00Z,2026-05-04T11:15:00Z
1085,1085,9,Oracle Logistics Cloud,HTR00001085,out_for_delivery,313,46.4,295.35,2026-05-04T12:10:00Z,,2026-05-04T11:10:00Z
1086,1086,2,Silicon Route Express,HTR00001086,preparing,2240,40.3,258.59,2026-05-04T12:05:00Z,,2026-05-04T11:05:00Z
1087,1087,7,FabLine Freight,HTR00001087,packed,2231,9.3,229.88,2026-05-04T12:00:00Z,,2026-05-04T11:00:00Z
1088,1088,12,ChannelFlow Priority,HTR00001088,shipped,107,5.1,209.89,2026-05-04T11:55:00Z,,2026-05-04T10:55:00Z
1089,1089,5,Oracle Logistics Cloud,HTR00001089,in_transit,152,65.3,273.61,2026-05-04T11:50:00Z,,2026-05-04T10:50:00Z
1090,1090,10,Silicon Route Express,HTR00001090,out_for_delivery,913,25.8,269.79,2026-05-04T11:45:00Z,,2026-05-04T10:45:00Z
1091,1091,3,FabLine Freight,HTR00001091,preparing,544,24.3,321.82,2026-05-04T11:40:00Z,,2026-05-04T10:40:00Z
1092,1092,8,ChannelFlow Priority,HTR00001092,delivered,1461,34.9,307.86,2026-05-04T11:35:00Z,2026-05-04T15:35:00Z,2026-05-04T10:35:00Z
1093,1093,1,Oracle Logistics Cloud,HTR00001093,shipped,1538,55.2,417.93,2026-05-04T11:30:00Z,,2026-05-04T10:30:00Z
1094,1094,6,Silicon Route Express,HTR00001094,in_transit,2040,58.9,455.87,2026-05-04T11:25:00Z,,2026-05-04T10:25:00Z
1095,1095,11,FabLine Freight,HTR00001095,out_for_delivery,637,59.7,124.09,2026-05-04T11:20:00Z,,2026-05-04T10:20:00Z
1096,1096,4,ChannelFlow Priority,HTR00001096,preparing,2565,50.4,419.19,2026-05-04T11:15:00Z,,2026-05-04T10:15:00Z
1097,1097,9,Oracle Logistics Cloud,HTR00001097,packed,2407,40.7,98.23,2026-05-04T11:10:00Z,,2026-05-04T10:10:00Z
1098,1098,2,Silicon Route Express,HTR00001098,shipped,1924,11.5,429.84,2026-05-04T11:05:00Z,,2026-05-04T10:05:00Z
1099,1099,7,FabLine Freight,HTR00001099,in_transit,1826,43.4,178.6,2026-05-04T11:00:00Z,,2026-05-04T10:00:00Z
1100,1100,12,ChannelFlow Priority,HTR00001100,delivered,2540,29.1,371.43,2026-05-04T10:55:00Z,2026-05-04T14:55:00Z,2026-05-04T09:55:00Z
1101,1101,5,Oracle Logistics Cloud,HTR00001101,preparing,2252,6.4,320.99,2026-05-04T10:50:00Z,,2026-05-04T09:50:00Z
1102,1102,10,Silicon Route Express,HTR00001102,packed,234,26.6,92.47,2026-05-04T10:45:00Z,,2026-05-04T09:45:00Z
1103,1103,3,FabLine Freight,HTR00001103,shipped,2101,11.9,123.49,2026-05-04T10:40:00Z,,2026-05-04T09:40:00Z
1104,1104,8,ChannelFlow Priority,HTR00001104,in_transit,1478,74.1,95.71,2026-05-04T10:35:00Z,,2026-05-04T09:35:00Z
1105,1105,1,Oracle Logistics Cloud,HTR00001105,out_for_delivery,338,68.4,496.47,2026-05-04T10:30:00Z,,2026-05-04T09:30:00Z
1106,1106,6,Silicon Route Express,HTR00001106,preparing,1324,75.5,60.02,2026-05-04T10:25:00Z,,2026-05-04T09:25:00Z
1107,1107,11,FabLine Freight,HTR00001107,packed,196,62.3,291.63,2026-05-04T10:20:00Z,,2026-05-04T09:20:00Z
1108,1108,4,ChannelFlow Priority,HTR00001108,delivered,2109,48.7,184.87,2026-05-04T10:15:00Z,2026-05-04T14:15:00Z,2026-05-04T09:15:00Z
1109,1109,9,Oracle Logistics Cloud,HTR00001109,in_transit,783,39.2,197.38,2026-05-04T10:10:00Z,,2026-05-04T09:10:00Z
1110,1110,2,Silicon Route Express,HTR00001110,out_for_delivery,1359,23.1,247.55,2026-05-04T10:05:00Z,,2026-05-04T09:05:00Z
1111,1111,7,FabLine Freight,HTR00001111,preparing,2177,46.7,110.92,2026-05-04T10:00:00Z,,2026-05-04T09:00:00Z
1112,1112,12,ChannelFlow Priority,HTR00001112,packed,616,58.4,97.54,2026-05-04T09:55:00Z,,2026-05-04T08:55:00Z
1113,1113,5,Oracle Logistics Cloud,HTR00001113,shipped,1531,34,103.57,2026-05-04T09:50:00Z,,2026-05-04T08:50:00Z
1114,1114,10,Silicon Route Express,HTR00001114,in_transit,1219,27.9,396.85,2026-05-04T09:45:00Z,,2026-05-04T08:45:00Z
1115,1115,3,FabLine Freight,HTR00001115,out_for_delivery,1098,45.6,454.54,2026-05-04T09:40:00Z,,2026-05-04T08:40:00Z
1116,1116,8,ChannelFlow Priority,HTR00001116,delivered,1462,67.3,191.03,2026-05-04T09:35:00Z,2026-05-04T13:35:00Z,2026-05-04T08:35:00Z
1117,1117,1,Oracle Logistics Cloud,HTR00001117,packed,2514,63.6,476.96,2026-05-04T09:30:00Z,,2026-05-04T08:30:00Z
1118,1118,6,Silicon Route Express,HTR00001118,shipped,1859,21.6,335.34,2026-05-04T09:25:00Z,,2026-05-04T08:25:00Z
1119,1119,11,FabLine Freight,HTR00001119,in_transit,199,4.2,499.12,2026-05-04T09:20:00Z,,2026-05-04T08:20:00Z
1120,1120,4,ChannelFlow Priority,HTR00001120,out_for_delivery,2098,27.4,416.55,2026-05-04T09:15:00Z,,2026-05-04T08:15:00Z
1121,1121,9,Oracle Logistics Cloud,HTR00001121,preparing,1378,44.6,87.15,2026-05-04T09:10:00Z,,2026-05-04T08:10:00Z
1122,1122,2,Silicon Route Express,HTR00001122,packed,2618,26.6,376.87,2026-05-04T09:05:00Z,,2026-05-04T08:05:00Z
1123,1123,7,FabLine Freight,HTR00001123,shipped,630,65.2,46.98,2026-05-04T09:00:00Z,,2026-05-04T08:00:00Z
1124,1124,12,ChannelFlow Priority,HTR00001124,delivered,159,10.5,186.48,2026-05-04T08:55:00Z,2026-05-04T12:55:00Z,2026-05-04T07:55:00Z
1125,1125,5,Oracle Logistics Cloud,HTR00001125,out_for_delivery,1671,36.5,116.74,2026-05-04T08:50:00Z,,2026-05-04T07:50:00Z
1126,1126,10,Silicon Route Express,HTR00001126,preparing,2422,30.2,337.67,2026-05-04T08:45:00Z,,2026-05-04T07:45:00Z
1127,1127,3,FabLine Freight,HTR00001127,packed,2066,65.1,351.5,2026-05-04T08:40:00Z,,2026-05-04T07:40:00Z
1128,1128,8,ChannelFlow Priority,HTR00001128,shipped,2217,70,477.15,2026-05-04T08:35:00Z,,2026-05-04T07:35:00Z
1129,1129,1,Oracle Logistics Cloud,HTR00001129,in_transit,1437,34.6,452.34,2026-05-04T08:30:00Z,,2026-05-04T07:30:00Z
1130,1130,6,Silicon Route Express,HTR00001130,out_for_delivery,1406,19.2,142.98,2026-05-04T08:25:00Z,,2026-05-04T07:25:00Z
1131,1131,11,FabLine Freight,HTR00001131,preparing,2010,25.2,468.77,2026-05-04T08:20:00Z,,2026-05-04T07:20:00Z
1132,1132,4,ChannelFlow Priority,HTR00001132,delivered,2237,16,175.86,2026-05-04T08:15:00Z,2026-05-04T12:15:00Z,2026-05-04T07:15:00Z
1133,1133,9,Oracle Logistics Cloud,HTR00001133,shipped,2185,62.2,64.37,2026-05-04T08:10:00Z,,2026-05-04T07:10:00Z
1134,1134,2,Silicon Route Express,HTR00001134,in_transit,955,75.5,32.43,2026-05-04T08:05:00Z,,2026-05-04T07:05:00Z
1135,1135,7,FabLine Freight,HTR00001135,out_for_delivery,2482,62.9,417.5,2026-05-04T08:00:00Z,,2026-05-04T07:00:00Z
1136,1136,12,ChannelFlow Priority,HTR00001136,preparing,2107,69.6,58.68,2026-05-04T07:55:00Z,,2026-05-04T06:55:00Z
1137,1137,5,Oracle Logistics Cloud,HTR00001137,packed,340,18.3,408.16,2026-05-04T07:50:00Z,,2026-05-04T06:50:00Z
1138,1138,10,Silicon Route Express,HTR00001138,shipped,1955,20.9,90.51,2026-05-04T07:45:00Z,,2026-05-04T06:45:00Z
1139,1139,3,FabLine Freight,HTR00001139,in_transit,1864,23.9,490.07,2026-05-04T07:40:00Z,,2026-05-04T06:40:00Z
1140,1140,8,ChannelFlow Priority,HTR00001140,delivered,2217,38.7,276.67,2026-05-04T07:35:00Z,2026-05-04T11:35:00Z,2026-05-04T06:35:00Z
1141,1141,1,Oracle Logistics Cloud,HTR00001141,preparing,1467,48.2,291.11,2026-05-04T07:30:00Z,,2026-05-04T06:30:00Z
1142,1142,6,Silicon Route Express,HTR00001142,packed,1258,52.5,162.99,2026-05-04T07:25:00Z,,2026-05-04T06:25:00Z
1143,1143,11,FabLine Freight,HTR00001143,shipped,1332,61.1,175.25,2026-05-04T07:20:00Z,,2026-05-04T06:20:00Z
1144,1144,4,ChannelFlow Priority,HTR00001144,in_transit,443,69.1,373.05,2026-05-04T07:15:00Z,,2026-05-04T06:15:00Z
1145,1145,9,Oracle Logistics Cloud,HTR00001145,out_for_delivery,188,10.9,109.55,2026-05-04T07:10:00Z,,2026-05-04T06:10:00Z
1146,1146,2,Silicon Route Express,HTR00001146,preparing,2490,50.3,255.1,2026-05-04T07:05:00Z,,2026-05-04T06:05:00Z
1147,1147,7,FabLine Freight,HTR00001147,packed,334,74.6,310.79,2026-05-04T07:00:00Z,,2026-05-04T06:00:00Z
1148,1148,12,ChannelFlow Priority,HTR00001148,delivered,1061,10.3,54.89,2026-05-04T06:55:00Z,2026-05-04T10:55:00Z,2026-05-04T05:55:00Z
1149,1149,5,Oracle Logistics Cloud,HTR00001149,in_transit,1492,39.4,391.21,2026-05-04T06:50:00Z,,2026-05-04T05:50:00Z
1150,1150,10,Silicon Route Express,HTR00001150,out_for_delivery,871,73.2,278.23,2026-05-04T06:45:00Z,,2026-05-04T05:45:00Z
1151,1151,3,FabLine Freight,HTR00001151,preparing,145,22,316.58,2026-05-04T06:40:00Z,,2026-05-04T05:40:00Z
1152,1152,8,ChannelFlow Priority,HTR00001152,packed,1038,5.8,54.07,2026-05-04T06:35:00Z,,2026-05-04T05:35:00Z
1153,1153,1,Oracle Logistics Cloud,HTR00001153,shipped,1347,28.2,201.55,2026-05-04T06:30:00Z,,2026-05-04T05:30:00Z
1154,1154,6,Silicon Route Express,HTR00001154,in_transit,952,33.6,111.74,2026-05-04T06:25:00Z,,2026-05-04T05:25:00Z
1155,1155,11,FabLine Freight,HTR00001155,out_for_delivery,1353,75,270.38,2026-05-04T06:20:00Z,,2026-05-04T05:20:00Z
1156,1156,4,ChannelFlow Priority,HTR00001156,delivered,2445,11.9,144.1,2026-05-04T06:15:00Z,2026-05-04T10:15:00Z,2026-05-04T05:15:00Z
1157,1157,9,Oracle Logistics Cloud,HTR00001157,packed,195,58,140.5,2026-05-04T06:10:00Z,,2026-05-04T05:10:00Z
1158,1158,2,Silicon Route Express,HTR00001158,shipped,1756,70.1,120.86,2026-05-04T06:05:00Z,,2026-05-04T05:05:00Z
1159,1159,7,FabLine Freight,HTR00001159,in_transit,561,75.4,389.67,2026-05-04T06:00:00Z,,2026-05-04T05:00:00Z
1160,1160,12,ChannelFlow Priority,HTR00001160,out_for_delivery,1609,65.8,467.1,2026-05-04T05:55:00Z,,2026-05-04T04:55:00Z
1161,1161,5,Oracle Logistics Cloud,HTR00001161,preparing,1014,38.4,471.28,2026-05-04T05:50:00Z,,2026-05-04T04:50:00Z
1162,1162,10,Silicon Route Express,HTR00001162,packed,2089,33.2,115.17,2026-05-04T05:45:00Z,,2026-05-04T04:45:00Z
1163,1163,3,FabLine Freight,HTR00001163,shipped,2657,60.6,342.76,2026-05-04T05:40:00Z,,2026-05-04T04:40:00Z
1164,1164,8,ChannelFlow Priority,HTR00001164,delivered,1171,49.2,431.83,2026-05-04T05:35:00Z,2026-05-04T09:35:00Z,2026-05-04T04:35:00Z
1165,1165,1,Oracle Logistics Cloud,HTR00001165,out_for_delivery,1270,8,156.92,2026-05-04T05:30:00Z,,2026-05-04T04:30:00Z
1166,1166,6,Silicon Route Express,HTR00001166,preparing,2436,38.1,306.56,2026-05-04T05:25:00Z,,2026-05-04T04:25:00Z
